YEAR;QUARTER;MARKET;PRODUCT_ID;TRAJET;AIRPORT_CON;AIRLINE;Return_Ticket;Distance;Direct_distance;PAX;PRICE;AERODEP;MAINDEP;CPDEAERODEP;VILLE_DEP;CODEVILDEP;POPDEP;AEROARR;MAINARR;CPDEAEROARR;VILLE_ARR;CODEVILARR;POPARR;SQRT(PRODPOP)
2017;2;COL-SAT;"CMH:ATL:SAT"-DL-1;"CMH:ATL:SAT";ATL;DL;1;1321;1139;45;308.91;CMH;1;11066;COL;31066;2480736;SAT;1;14683;SAT;33214;2472121;2.476
2017;2;COL-SAT;"CMH:MDW:SAT"-WN-1;"CMH:MDW:SAT";MDW;WN;1;1319;1139;18;231.50;CMH;1;11066;COL;31066;2480736;SAT;1;14683;SAT;33214;2472121;2.476
2017;2;COL-SAT;"CMH:ATL:SAT"-WN-1;"CMH:ATL:SAT";ATL;WN;1;1321;1139;15;211.93;CMH;1;11066;COL;31066;2480736;SAT;1;14683;SAT;33214;2472121;2.476
2017;2;COL-SAT;"CMH:BNA:SAT"-WN-1;"CMH:BNA:SAT";BNA;WN;1;1159;1139;55;227.65;CMH;1;11066;COL;31066;2480736;SAT;1;14683;SAT;33214;2472121;2.476
2017;2;COL-SAT;"CMH:CLT:SAT"-AA-1;"CMH:CLT:SAT";CLT;AA;1;1442;1139;8;231.63;CMH;1;11066;COL;31066;2480736;SAT;1;14683;SAT;33214;2472121;2.476
2017;2;COL-SAT;"CMH:DFW:SAT"-AA-1;"CMH:DFW:SAT";DFW;AA;1;1173;1139;39;247.36;CMH;1;11066;COL;31066;2480736;SAT;1;14683;SAT;33214;2472121;2.476
2017;2;COL-SAT;"CMH:IAH:SAT"-UA-1;"CMH:IAH:SAT";IAH;UA;1;1177;1139;21;220.67;CMH;1;11066;COL;31066;2480736;SAT;1;14683;SAT;33214;2472121;2.476
2017;2;COL-SAT;"CMH:DAL:SAT"-WN-1;"CMH:DAL:SAT";DAL;WN;1;1167;1139;19;302.05;CMH;1;11066;COL;31066;2480736;SAT;1;14683;SAT;33214;2472121;2.476
2017;2;COL-SAT;"CMH:SAT"-WN-1;"CMH:SAT";NoCon;WN;1;1139;1139;16;231.44;CMH;1;11066;COL;31066;2480736;SAT;1;14683;SAT;33214;2472121;2.476
2017;2;COL-SAT;"CMH:ORD:SAT"-UA-1;"CMH:ORD:SAT";ORD;UA;1;1337;1139;9;214.67;CMH;1;11066;COL;31066;2480736;SAT;1;14683;SAT;33214;2472121;2.476
2017;2;COL-SAT;"CMH:BWI:SAT"-WN-1;"CMH:BWI:SAT";BWI;WN;1;1744;1139;8;245.38;CMH;1;11066;COL;31066;2480736;SAT;1;14683;SAT;33214;2472121;2.476
2017;2;COL-SAT;"CMH:STL:SAT"-WN-1;"CMH:STL:SAT";STL;WN;1;1195;1139;19;272.21;CMH;1;11066;COL;31066;2480736;SAT;1;14683;SAT;33214;2472121;2.476
2017;2;COL-SDG;"CMH:DEN:SAN"-WN-1;"CMH:DEN:SAN";DEN;WN;1;2007;1964;26;267.81;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:DFW:SAN"-AA-1;"CMH:DFW:SAN";DFW;AA;1;2097;1964;32;290.53;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:DEN:SAN"-F9-1;"CMH:DEN:SAN";DEN;F9;1;2007;1964;9;177.22;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:IAH:SAN"-UA-1;"CMH:IAH:SAN";IAH;UA;1;2289;1964;11;256.45;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:DEN:SAN"-UA-1;"CMH:DEN:SAN";DEN;UA;1;2007;1964;6;217.00;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:DTW:SAN"-DL-1;"CMH:DTW:SAN";DTW;DL;1;2111;1964;17;303.29;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:ORD:SAN"-UA-1;"CMH:ORD:SAN";ORD;UA;1;2019;1964;21;268.48;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:IAD:SAN"-UA-1;"CMH:IAD:SAN";IAD;UA;1;2552;1964;4;215.50;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:PHX:SAN"-WN-1;"CMH:PHX:SAN";PHX;WN;1;1974;1964;18;221.72;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:BNA:SAN"-WN-1;"CMH:BNA:SAN";BNA;WN;1;2088;1964;11;235.36;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:CLT:SAN"-AA-1;"CMH:CLT:SAN";CLT;AA;1;2424;1964;4;238.75;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:DAL:SAN"-WN-1;"CMH:DAL:SAN";DAL;WN;1;2101;1964;8;252.13;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:STL:SAN"-WN-1;"CMH:STL:SAN";STL;WN;1;1966;1964;7;249.57;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:ATL:SAN"-DL-1;"CMH:ATL:SAN";ATL;DL;1;2339;1964;20;317.30;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:LAX:SAN"-DL-1;"CMH:LAX:SAN";LAX;DL;1;2104;1964;9;252.11;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:LAS:SAN"-WN-1;"CMH:LAS:SAN";LAS;WN;1;2029;1964;26;278.08;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:ORD:SAN"-AA-1;"CMH:ORD:SAN";ORD;AA;1;2019;1964;22;301.45;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:PHX:SAN"-AA-1;"CMH:PHX:SAN";PHX;AA;1;1974;1964;23;314.22;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:MSP:SAN"-DL-1;"CMH:MSP:SAN";MSP;DL;1;2158;1964;23;250.70;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:ATL:SAN"-WN-1;"CMH:ATL:SAN";ATL;WN;1;2339;1964;30;248.83;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:MDW:SAN"-WN-1;"CMH:MDW:SAN";MDW;WN;1;2011;1964;31;237.10;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SDG;"CMH:SAN"-WN-1;"CMH:SAN";NoCon;WN;1;1964;1964;20;257.55;CMH;1;11066;COL;31066;2480736;SAN;1;14679;SDG;33570;3321237;2.870
2017;2;COL-SEA;"CMH:BWI:SEA"-WN-1;"CMH:BWI:SEA";BWI;WN;1;2672;2016;5;281.40;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:SEA"-WN-1;"CMH:SEA";NoCon;WN;1;2016;2016;8;241.63;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:ORD:SEA"-UA-1;"CMH:ORD:SEA";ORD;UA;1;2017;2016;29;278.31;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:LAS:SEA"-WN-1;"CMH:LAS:SEA";LAS;WN;1;2638;2016;15;278.53;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:PHX:SEA"-WN-1;"CMH:PHX:SEA";PHX;WN;1;2777;2016;5;236.20;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:DFW:SEA"-AA-1;"CMH:DFW:SEA";DFW;AA;1;2586;2016;22;389.18;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:ORD:SEA"-AA-1;"CMH:ORD:SEA";ORD;AA;1;2017;2016;18;371.89;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:BNA:SEA"-WN-1;"CMH:BNA:SEA";BNA;WN;1;2315;2016;9;260.00;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:DEN:SEA"-UA-1;"CMH:DEN:SEA";DEN;UA;1;2178;2016;10;458.00;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:ATL:SEA"-DL-1;"CMH:ATL:SEA";ATL;DL;1;2629;2016;16;300.06;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:PHX:SEA"-AA-1;"CMH:PHX:SEA";PHX;AA;1;2777;2016;11;292.36;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:MDW:SEA"-WN-1;"CMH:MDW:SEA";MDW;WN;1;2016;2016;106;278.67;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:DTW:SEA"-DL-1;"CMH:DTW:SEA";DTW;DL;1;2082;2016;43;361.58;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:DEN:SEA"-F9-1;"CMH:DEN:SEA";DEN;F9;1;2178;2016;29;165.14;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:DEN:SEA"-WN-1;"CMH:DEN:SEA";DEN;WN;1;2178;2016;35;268.31;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:IAH:SEA"-UA-1;"CMH:IAH:SEA";IAH;UA;1;2860;2016;8;269.00;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:OAK:SEA"-WN-1;"CMH:OAK:SEA";OAK;WN;1;2782;2016;5;220.00;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:MSP:SEA"-DL-1;"CMH:MSP:SEA";MSP;DL;1;2025;2016;36;369.39;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SEA;"CMH:STL:SEA"-WN-1;"CMH:STL:SEA";STL;WN;1;2118;2016;13;252.31;CMH;1;11066;COL;31066;2480736;SEA;1;14747;SEA;30559;3885579;3.105
2017;2;COL-SFO;"CMH:LAS:SJC"-WN-1;"CMH:LAS:SJC";LAS;WN;1;2157;2102;19;234.84;CMH;1;11066;COL;31066;2480736;SJC;0;14831;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:LAX:SJC"-DL-1;"CMH:LAX:SJC";LAX;DL;1;2303;2102;19;299.37;CMH;1;11066;COL;31066;2480736;SJC;0;14831;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:LAX:SFO"-DL-1;"CMH:LAX:SFO";LAX;DL;1;2332;2120;24;255.63;CMH;1;11066;COL;31066;2480736;SFO;1;14771;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:PHX:SJC"-AA-1;"CMH:PHX:SJC";PHX;AA;1;2291;2102;14;289.00;CMH;1;11066;COL;31066;2480736;SJC;0;14831;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:CLT:SFO"-AA-1;"CMH:CLT:SFO";CLT;AA;1;2643;2120;10;248.50;CMH;1;11066;COL;31066;2480736;SFO;1;14771;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:DTW:SFO"-DL-1;"CMH:DTW:SFO";DTW;DL;1;2234;2120;25;287.32;CMH;1;11066;COL;31066;2480736;SFO;1;14771;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:OAK"-WN-1;"CMH:OAK";NoCon;WN;1;2110;2110;271;225.89;CMH;1;11066;COL;31066;2480736;OAK;1;13796;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:ORD:SJC"-UA-1;"CMH:ORD:SJC";ORD;UA;1;2125;2102;9;261.00;CMH;1;11066;COL;31066;2480736;SJC;0;14831;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:ORD:SFO"-AA-1;"CMH:ORD:SFO";ORD;AA;1;2142;2120;26;318.73;CMH;1;11066;COL;31066;2480736;SFO;1;14771;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:ATL:SFO"-DL-1;"CMH:ATL:SFO";ATL;DL;1;2586;2120;16;335.88;CMH;1;11066;COL;31066;2480736;SFO;1;14771;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:LAS:SFO"-WN-1;"CMH:LAS:SFO";LAS;WN;1;2185;2120;30;248.90;CMH;1;11066;COL;31066;2480736;SFO;1;14771;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:ORD:SFO"-UA-1;"CMH:ORD:SFO";ORD;UA;1;2142;2120;58;245.57;CMH;1;11066;COL;31066;2480736;SFO;1;14771;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:DAL:SJC"-WN-1;"CMH:DAL:SJC";DAL;WN;1;2369;2102;10;232.20;CMH;1;11066;COL;31066;2480736;SJC;0;14831;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:DEN:OAK"-WN-1;"CMH:DEN:OAK";DEN;WN;1;2111;2110;15;228.93;CMH;1;11066;COL;31066;2480736;OAK;1;13796;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:DFW:SFO"-AA-1;"CMH:DFW:SFO";DFW;AA;1;2390;2120;21;248.29;CMH;1;11066;COL;31066;2480736;SFO;1;14771;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:DEN:SFO"-UA-1;"CMH:DEN:SFO";DEN;UA;1;2121;2120;8;260.63;CMH;1;11066;COL;31066;2480736;SFO;1;14771;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:DEN:SFO"-WN-1;"CMH:DEN:SFO";DEN;WN;1;2121;2120;13;237.54;CMH;1;11066;COL;31066;2480736;SFO;1;14771;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:IAH:SFO"-UA-1;"CMH:IAH:SFO";IAH;UA;1;2621;2120;13;198.31;CMH;1;11066;COL;31066;2480736;SFO;1;14771;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:DEN:SJC"-WN-1;"CMH:DEN:SJC";DEN;WN;1;2102;2102;8;259.00;CMH;1;11066;COL;31066;2480736;SJC;0;14831;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:PHX:SFO"-WN-1;"CMH:PHX:SFO";PHX;WN;1;2321;2120;13;236.38;CMH;1;11066;COL;31066;2480736;SFO;1;14771;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:MSP:SFO"-DL-1;"CMH:MSP:SFO";MSP;DL;1;2215;2120;30;330.30;CMH;1;11066;COL;31066;2480736;SFO;1;14771;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:SJC"-WN-1;"CMH:SJC";NoCon;WN;1;2102;2102;8;263.75;CMH;1;11066;COL;31066;2480736;SJC;0;14831;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:MSP:SJC"-DL-1;"CMH:MSP:SJC";MSP;DL;1;2201;2102;11;325.36;CMH;1;11066;COL;31066;2480736;SJC;0;14831;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:MDW:SFO"-WN-1;"CMH:MDW:SFO";MDW;WN;1;2138;2120;19;262.05;CMH;1;11066;COL;31066;2480736;SFO;1;14771;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:STL:SFO"-WN-1;"CMH:STL:SFO";STL;WN;1;2144;2120;10;260.10;CMH;1;11066;COL;31066;2480736;SFO;1;14771;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:MDW:SJC"-WN-1;"CMH:MDW:SJC";MDW;WN;1;2121;2102;14;283.00;CMH;1;11066;COL;31066;2480736;SJC;0;14831;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:PHX:SFO"-AA-1;"CMH:PHX:SFO";PHX;AA;1;2321;2120;11;255.45;CMH;1;11066;COL;31066;2480736;SFO;1;14771;SFO;32457;6705095;4.078
2017;2;COL-SFO;"CMH:MDW:OAK"-WN-1;"CMH:MDW:OAK";MDW;WN;1;2127;2110;29;264.45;CMH;1;11066;COL;31066;2480736;OAK;1;13796;SFO;32457;6705095;4.078
2017;2;COL-SLC;"CMH:PHX:SLC"-AA-1;"CMH:PHX:SLC";PHX;AA;1;2177;1528;12;225.25;CMH;1;11066;COL;31066;2480736;SLC;1;14869;SLC;34614;1204205;1.728
2017;2;COL-SLC;"CMH:IAH:SLC"-UA-1;"CMH:IAH:SLC";IAH;UA;1;2181;1528;9;208.22;CMH;1;11066;COL;31066;2480736;SLC;1;14869;SLC;34614;1204205;1.728
2017;2;COL-SLC;"CMH:DEN:SLC"-F9-1;"CMH:DEN:SLC";DEN;F9;1;1545;1528;13;101.62;CMH;1;11066;COL;31066;2480736;SLC;1;14869;SLC;34614;1204205;1.728
2017;2;COL-SLC;"CMH:MDW:SLC"-WN-1;"CMH:MDW:SLC";MDW;WN;1;1542;1528;27;233.41;CMH;1;11066;COL;31066;2480736;SLC;1;14869;SLC;34614;1204205;1.728
2017;2;COL-SLC;"CMH:ORD:SLC"-AA-1;"CMH:ORD:SLC";ORD;AA;1;1546;1528;6;293.00;CMH;1;11066;COL;31066;2480736;SLC;1;14869;SLC;34614;1204205;1.728
2017;2;COL-SLC;"CMH:DTW:SLC"-DL-1;"CMH:DTW:SLC";DTW;DL;1;1636;1528;13;310.69;CMH;1;11066;COL;31066;2480736;SLC;1;14869;SLC;34614;1204205;1.728
2017;2;COL-SLC;"CMH:DAL:SLC"-WN-1;"CMH:DAL:SLC";DAL;WN;1;1918;1528;9;282.78;CMH;1;11066;COL;31066;2480736;SLC;1;14869;SLC;34614;1204205;1.728
2017;2;COL-SLC;"CMH:DEN:SLC"-UA-1;"CMH:DEN:SLC";DEN;UA;1;1545;1528;7;244.29;CMH;1;11066;COL;31066;2480736;SLC;1;14869;SLC;34614;1204205;1.728
2017;2;COL-SLC;"CMH:LAS:SLC"-WN-1;"CMH:LAS:SLC";LAS;WN;1;2139;1528;5;211.40;CMH;1;11066;COL;31066;2480736;SLC;1;14869;SLC;34614;1204205;1.728
2017;2;COL-SLC;"CMH:DFW:SLC"-AA-1;"CMH:DFW:SLC";DFW;AA;1;1915;1528;16;265.31;CMH;1;11066;COL;31066;2480736;SLC;1;14869;SLC;34614;1204205;1.728
2017;2;COL-SLC;"CMH:MSP:SLC"-DL-1;"CMH:MSP:SLC";MSP;DL;1;1617;1528;23;336.43;CMH;1;11066;COL;31066;2480736;SLC;1;14869;SLC;34614;1204205;1.728
2017;2;COL-SLC;"CMH:ORD:SLC"-UA-1;"CMH:ORD:SLC";ORD;UA;1;1546;1528;28;242.18;CMH;1;11066;COL;31066;2480736;SLC;1;14869;SLC;34614;1204205;1.728
2017;2;COL-SLC;"CMH:SLC"-WN-1;"CMH:SLC";NoCon;WN;1;1528;1528;9;237.67;CMH;1;11066;COL;31066;2480736;SLC;1;14869;SLC;34614;1204205;1.728
2017;2;COL-SLC;"CMH:DEN:SLC"-WN-1;"CMH:DEN:SLC";DEN;WN;1;1545;1528;30;238.13;CMH;1;11066;COL;31066;2480736;SLC;1;14869;SLC;34614;1204205;1.728
2017;2;COL-SLC;"CMH:ATL:SLC"-DL-1;"CMH:ATL:SLC";ATL;DL;1;2037;1528;18;365.39;CMH;1;11066;COL;31066;2480736;SLC;1;14869;SLC;34614;1204205;1.728
2017;2;COL-STL;"CMH:ORD:STL"-AA-1;"CMH:ORD:STL";ORD;AA;1;554;409;7;254.00;CMH;1;11066;COL;31066;2480736;STL;1;15016;STL;31123;2805758;2.638
2017;2;COL-STL;"CMH:STL"-WN-1;"CMH:STL";NoCon;WN;1;409;409;264;186.56;CMH;1;11066;COL;31066;2480736;STL;1;15016;STL;31123;2805758;2.638
2017;2;COL-STL;"CMH:MDW:STL"-WN-1;"CMH:MDW:STL";MDW;WN;1;534;409;22;177.09;CMH;1;11066;COL;31066;2480736;STL;1;15016;STL;31123;2805758;2.638
2017;2;COL-STL;"CMH:DTW:STL"-DL-1;"CMH:DTW:STL";DTW;DL;1;595;409;3;260.33;CMH;1;11066;COL;31066;2480736;STL;1;15016;STL;31123;2805758;2.638
2017;2;COL-TMP;"CMH:TPA"-WN-1;"CMH:TPA";NoCon;WN;1;829;829;1116;154.35;CMH;1;11066;COL;31066;2480736;TPA;1;15304;TMP;33195;3106922;2.776
2017;2;COL-TMP;"CMH:BNA:TPA"-WN-1;"CMH:BNA:TPA";BNA;WN;1;949;829;21;186.95;CMH;1;11066;COL;31066;2480736;TPA;1;15304;TMP;33195;3106922;2.776
2017;2;COL-TMP;"CMH:CLT:TPA"-AA-1;"CMH:CLT:TPA";CLT;AA;1;854;829;32;204.59;CMH;1;11066;COL;31066;2480736;TPA;1;15304;TMP;33195;3106922;2.776
2017;2;COL-TMP;"CMH:ATL:TPA"-DL-1;"CMH:ATL:TPA";ATL;DL;1;853;829;132;160.46;CMH;1;11066;COL;31066;2480736;TPA;1;15304;TMP;33195;3106922;2.776
2017;2;COL-TMP;"CMH:ATL:TPA"-WN-1;"CMH:ATL:TPA";ATL;WN;1;853;829;99;168.17;CMH;1;11066;COL;31066;2480736;TPA;1;15304;TMP;33195;3106922;2.776
2017;2;COL-TMP;"LCK:PIE"-G4-1;"LCK:PIE";NoCon;G4;1;821;821;455;71.54;LCK;0;12917;COL;31066;2480736;PIE;0;14112;TMP;33195;3106922;2.776
2017;2;COL-TUC;"CMH:ORD:TUS"-AA-1;"CMH:ORD:TUS";ORD;AA;1;1733;1653;3;177.67;CMH;1;11066;COL;31066;2480736;TUS;1;15376;TUC;30436;1026391;1.596
2017;2;COL-TUC;"CMH:MDW:TUS"-WN-1;"CMH:MDW:TUS";MDW;WN;1;1723;1653;17;269.94;CMH;1;11066;COL;31066;2480736;TUS;1;15376;TUC;30436;1026391;1.596
2017;2;COL-TUC;"CMH:LAS:TUS"-WN-1;"CMH:LAS:TUS";LAS;WN;1;2136;1653;2;226.50;CMH;1;11066;COL;31066;2480736;TUS;1;15376;TUC;30436;1026391;1.596
2017;2;COL-TUC;"CMH:MSP:TUS"-DL-1;"CMH:MSP:TUS";MSP;DL;1;1924;1653;7;213.57;CMH;1;11066;COL;31066;2480736;TUS;1;15376;TUC;30436;1026391;1.596
2017;2;COL-TUC;"CMH:IAH:TUS"-UA-1;"CMH:IAH:TUS";IAH;UA;1;1922;1653;1;197.00;CMH;1;11066;COL;31066;2480736;TUS;1;15376;TUC;30436;1026391;1.596
2017;2;COL-TUC;"CMH:ATL:TUS"-DL-1;"CMH:ATL:TUS";ATL;DL;1;1988;1653;6;255.50;CMH;1;11066;COL;31066;2480736;TUS;1;15376;TUC;30436;1026391;1.596
2017;2;COL-TUC;"CMH:DFW:TUS"-AA-1;"CMH:DFW:TUS";DFW;AA;1;1739;1653;18;248.22;CMH;1;11066;COL;31066;2480736;TUS;1;15376;TUC;30436;1026391;1.596
2017;2;COL-TUC;"CMH:TUS"-AA-1;"CMH:TUS";NoCon;AA;1;1653;1653;2;268.00;CMH;1;11066;COL;31066;2480736;TUS;1;15376;TUC;30436;1026391;1.596
2017;2;COL-TUC;"CMH:DEN:TUS"-WN-1;"CMH:DEN:TUS";DEN;WN;1;1793;1653;6;243.83;CMH;1;11066;COL;31066;2480736;TUS;1;15376;TUC;30436;1026391;1.596
2017;2;COL-TUC;"CMH:PHX:TUS"-AA-1;"CMH:PHX:TUS";PHX;AA;1;1780;1653;7;261.29;CMH;1;11066;COL;31066;2480736;TUS;1;15376;TUC;30436;1026391;1.596
2017;2;COL-TUC;"CMH:DEN:TUS"-UA-1;"CMH:DEN:TUS";DEN;UA;1;1793;1653;1;197.00;CMH;1;11066;COL;31066;2480736;TUS;1;15376;TUC;30436;1026391;1.596
2017;2;COL-TUC;"CMH:ORD:TUS"-UA-1;"CMH:ORD:TUS";ORD;UA;1;1733;1653;2;248.00;CMH;1;11066;COL;31066;2480736;TUS;1;15376;TUC;30436;1026391;1.596
2017;2;COL-VEG;"CMH:LAS"-WN-1;"CMH:LAS";NoCon;WN;1;1771;1771;1117;222.57;CMH;1;11066;COL;31066;2480736;LAS;1;12889;VEG;32211;2181635;2.326
2017;2;COL-VEG;"CMH:DEN:LAS"-F9-1;"CMH:DEN:LAS";DEN;F9;1;1782;1771;26;141.58;CMH;1;11066;COL;31066;2480736;LAS;1;12889;VEG;32211;2181635;2.326
2017;2;COL-VEG;"CMH:MDW:LAS"-WN-1;"CMH:MDW:LAS";MDW;WN;1;1804;1771;30;280.87;CMH;1;11066;COL;31066;2480736;LAS;1;12889;VEG;32211;2181635;2.326
2017;2;COL-VEG;"CMH:LAS"-F9-1;"CMH:LAS";NoCon;F9;1;1771;1771;918;94.81;CMH;1;11066;COL;31066;2480736;LAS;1;12889;VEG;32211;2181635;2.326
2017;2;COL-VEG;"CMH:DEN:LAS"-WN-1;"CMH:DEN:LAS";DEN;WN;1;1782;1771;35;241.51;CMH;1;11066;COL;31066;2480736;LAS;1;12889;VEG;32211;2181635;2.326
2017;2;COL-VEG;"CMH:MSP:LAS"-DL-1;"CMH:MSP:LAS";MSP;DL;1;1925;1771;22;290.95;CMH;1;11066;COL;31066;2480736;LAS;1;12889;VEG;32211;2181635;2.326
2017;2;COL-VIR;"CMH:LGA:ORF"-DL-1;"CMH:LGA:ORF";LGA;DL;1;775;421;5;157.80;CMH;1;11066;COL;31066;2480736;ORF;1;13931;VIR;33667;1760926;2.090
2017;2;COL-VIR;"CMH:PHL:ORF"-AA-1;"CMH:PHL:ORF";PHL;AA;1;618;421;14;200.21;CMH;1;11066;COL;31066;2480736;ORF;1;13931;VIR;33667;1760926;2.090
2017;2;COL-VIR;"CMH:IAD:ORF"-UA-1;"CMH:IAD:ORF";IAD;UA;1;456;421;5;221.00;CMH;1;11066;COL;31066;2480736;ORF;1;13931;VIR;33667;1760926;2.090
2017;2;COL-VIR;"CMH:PHL:PHF"-AA-1;"CMH:PHL:PHF";PHL;AA;1;607;399;5;192.60;CMH;1;11066;COL;31066;2480736;PHF;0;14098;VIR;33667;1760926;2.090
2017;2;COL-VIR;"CMH:DCA:ORF"-AA-1;"CMH:DCA:ORF";DCA;AA;1;465;421;12;212.92;CMH;1;11066;COL;31066;2480736;ORF;1;13931;VIR;33667;1760926;2.090
